




5
9
7
14
12
3
6
6
2
9
4
17
6
4
22
6
4
2
5
7
14
7
82
39
90
18
8
12
13
7
4
3
4
28
15
9
9
5
21
15
4
1
2
3
19
11
39
83
30
11
27
28
63
11
11
9
15
22
28
18
17
26
7
12
11
12
22
12
8
23
69
114
112
116
123
46
56
29
45
17
17
40
43
35
32
39
40
55
68
33
28
38
13
22
29
44
28
36
40
32



