




21
26
31
58
33
35
29
18
13
28
19
11
13
14
20
31
11
8
12
12
30
23
23
18
30
20
44
36
29
23
12
12
5
9
18
44
14
23
24
32
30
13
17
28
14
23
35
39
20
16
15
41
12
29
8
24
30
22
38
43
27
22
33
44
27
19
9
13
13
18
118
69
55
77
59
57
23
23
27
43
8
10
20
67
29
40
45
42
35
43
34
46
46
40
26
39
26
37
35
31



